urn	text	signs
urn:cts:greekLit:tlg5026.msAim.hmt:6.210	6.31	
urn:cts:greekLit:tlg5026.msAim.hmt:6.211	6.37	
urn:cts:greekLit:tlg5026.msAim.hmt:6.212	6.54	
urn:cts:greekLit:tlg5026.msAim.hmt:6.213	6.56	
urn:cts:greekLit:tlg5026.msAim.hmt:6.214	6.59	
urn:cts:greekLit:tlg5026.msAim.hmt:6.215	6.61	
urn:cts:greekLit:tlg5026.msAim.hmt:6.216	6.64	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.217	6.68	
urn:cts:greekLit:tlg5026.msAim.hmt:6.218	6.71	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.219	6.77	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.220	6.79	
urn:cts:greekLit:tlg5026.msAim.hmt:6.221	6.96	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.222	6.97	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.223	6.113	
urn:cts:greekLit:tlg5026.msAim.hmt:6.224	6.135	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.225	6.155	
urn:cts:greekLit:tlg5026.msAim.hmt:6.226	6.157	
urn:cts:greekLit:tlg5026.msAim.hmt:6.227	6.159	
urn:cts:greekLit:tlg5026.msAim.hmt:6.228	6.174	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.229	6.181	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.230	6.195	
urn:cts:greekLit:tlg5026.msAim.hmt:6.231	6.205	
urn:cts:greekLit:tlg5026.msAim.hmt:6.232	6.217	
urn:cts:greekLit:tlg5026.msAim.hmt:6.233	6.226	
urn:cts:greekLit:tlg5026.msAim.hmt:6.234	6.227-6.229	
urn:cts:greekLit:tlg5026.msAim.hmt:6.235	6.246	
urn:cts:greekLit:tlg5026.msAim.hmt:6.236	6.248	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.237	6.248	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.238	6.252	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.239	6.257	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.240	6.260	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.241	6.262	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.242	6.264	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.243	6.266	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:6.244	6.273	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.245	6.277	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.246	6.278	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.247	6.285	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.248	6.288	
urn:cts:greekLit:tlg5026.msAim.hmt:6.249	6.303	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.250	6.317	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.251	6.319	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.252	6.330	
urn:cts:greekLit:tlg5026.msAim.hmt:6.253	6.353	
urn:cts:greekLit:tlg5026.msAim.hmt:6.254	6.360	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.255	6.362	
urn:cts:greekLit:tlg5026.msAim.hmt:6.256	6.366	
urn:cts:greekLit:tlg5026.msAim.hmt:6.257	6.367	
urn:cts:greekLit:tlg5026.msAim.hmt:6.258	6.370	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.259	6.373	
urn:cts:greekLit:tlg5026.msAim.hmt:6.260	6.394	
urn:cts:greekLit:tlg5026.msAim.hmt:6.261	6.400	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.262	6.403	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.263	6.408	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.264	6.415	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.265	6.417	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.266	6.419	
urn:cts:greekLit:tlg5026.msAim.hmt:6.267	6.428	
urn:cts:greekLit:tlg5026.msAim.hmt:6.268	6.432	
urn:cts:greekLit:tlg5026.msAim.hmt:6.269	6.434	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:6.270	6.435	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:6.270	6.435	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:6.271	6.446	
urn:cts:greekLit:tlg5026.msAim.hmt:6.272	6.448	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.273	6.457	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.274	6.466	
urn:cts:greekLit:tlg5026.msAim.hmt:6.275	6.475	
urn:cts:greekLit:tlg5026.msAim.hmt:6.276	6.478	
urn:cts:greekLit:tlg5026.msAim.hmt:6.277	6.510-6.511	
urn:cts:greekLit:tlg5026.msAim.hmt:6.278	6.511	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:6.279	6.513	
urn:cts:greekLit:tlg5026.msAim.hmt:6.280	6.518	diple
urn:cts:greekLit:tlg5026.msAim.hmt:6.281	6.522	
urn:cts:greekLit:tlg5026.msAim.hmt:6.282	6.527	
urn:cts:greekLit:tlg5026.msAim.hmt:7.12	7.7	
urn:cts:greekLit:tlg5026.msAim.hmt:7.13	7.12	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.107	7.31	
urn:cts:greekLit:tlg5026.msAim.hmt:7.108	7.32	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:7.109	7.41	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.110	7.46	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.209	7.62	
urn:cts:greekLit:tlg5026.msAim.hmt:7.311	7.80	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.312	7.89	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.313	7.95	
urn:cts:greekLit:tlg5026.msAim.hmt:7.314	7.97	
urn:cts:greekLit:tlg5026.msAim.hmt:7.408	7.104	
urn:cts:greekLit:tlg5026.msAim.hmt:7.409	7.114	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:7.410	7.116	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.1013	7.136	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.1014	7.146	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.1027	7.171	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.1028	7.175	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.1040	7.177	
urn:cts:greekLit:tlg5026.msAim.hmt:7.1041	7.182	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.1042	7.186	
urn:cts:greekLit:tlg5026.msAim.hmt:7.1043	7.197	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:7.1051	7.212	
urn:cts:greekLit:tlg5026.msAim.hmt:7.1052	7.214	
urn:cts:greekLit:tlg5026.msAim.hmt:7.1062	7.238	
urn:cts:greekLit:tlg5026.msAim.hmt:7.1063	7.240	
urn:cts:greekLit:tlg5026.msAim.hmt:7.1064	7.241	
urn:cts:greekLit:tlg5026.msAim.hmt:7.2004	7.255	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.2005	7.259	
urn:cts:greekLit:tlg5026.msAim.hmt:7.2006	7.272	
urn:cts:greekLit:tlg5026.msAim.hmt:7.2007	7.276	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.2014	7.285	
urn:cts:greekLit:tlg5026.msAim.hmt:7.2015	7.290	
urn:cts:greekLit:tlg5026.msAim.hmt:7.2016	7.293	obelos asteriskos
urn:cts:greekLit:tlg5026.msAim.hmt:7.2024	7.304	
urn:cts:greekLit:tlg5026.msAim.hmt:7.2023	7.310	
urn:cts:greekLit:tlg5026.msAim.hmt:7.2051	7.312	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.2034	7.328	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.2035	7.331	
urn:cts:greekLit:tlg5026.msAim.hmt:7.2036	7.336	
urn:cts:greekLit:tlg5026.msAim.hmt:7.2037	7.345	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.2047	7.353	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:7.2048	7.370	
urn:cts:greekLit:tlg5026.msAim.hmt:7.3002	7.393	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.3003	7.398-7.399	
urn:cts:greekLit:tlg5026.msAim.hmt:7.3022	7.413	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.3040	7.436	diple
urn:cts:greekLit:tlg5026.msAim.hmt:7.3047	7.452	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:7.3048	7.452	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:7.3052	7.481	
urn:cts:greekLit:tlg5026.msAim.hmt:8.7	8.3	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.8	8.7	
urn:cts:greekLit:tlg5026.msAim.hmt:8.9	8.8	
urn:cts:greekLit:tlg5026.msAim.hmt:8.10	8.10	
urn:cts:greekLit:tlg5026.msAim.hmt:8.11	8.12	
urn:cts:greekLit:tlg5026.msAim.hmt:8.26	8.22	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.27	8.23	
urn:cts:greekLit:tlg5026.msAim.hmt:8.28	8.26	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:8.29	8.35	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:8.30	8.39	asteriskos obelos
urn:cts:greekLit:tlg5026.msAim.hmt:8.31	8.40	asteriskos obelos
urn:cts:greekLit:tlg5026.msAim.hmt:8.51	8.45	
urn:cts:greekLit:tlg5026.msAim.hmt:8.52	8.47	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.53	8.57	
urn:cts:greekLit:tlg5026.msAim.hmt:8.71	8.68	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.72	8.77	
urn:cts:greekLit:tlg5026.msAim.hmt:8.73	8.87	
urn:cts:greekLit:tlg5026.msAim.hmt:8.89	8.99	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.90	8.103	
urn:cts:greekLit:tlg5026.msAim.hmt:8.91	8.109	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.92	8.114	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.108	8.116	
urn:cts:greekLit:tlg5026.msAim.hmt:8.109	8.125	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.110	8.135	
urn:cts:greekLit:tlg5026.msAim.hmt:8.111	8.137	
urn:cts:greekLit:tlg5026.msAim.hmt:8.123	8.152	
urn:cts:greekLit:tlg5026.msAim.hmt:8.124	8.157	
urn:cts:greekLit:tlg5026.msAim.hmt:8.125	8.163	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.9002	8.164-8.166	
urn:cts:greekLit:tlg5026.msAim.hmt:8.156	8.193	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.157	8.199	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.158	8.206	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.159	8.213	
urn:cts:greekLit:tlg5026.msAim.hmt:8.172	8.230	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.173	8.246	
urn:cts:greekLit:tlg5026.msAim.hmt:8.184	8.257	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.185	8.260	
urn:cts:greekLit:tlg5026.msAim.hmt:8.186	8.266	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.187	8.270	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.200	8.290	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.211	8.296	
urn:cts:greekLit:tlg5026.msAim.hmt:8.212	8.301	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.213	8.304	
urn:cts:greekLit:tlg5026.msAim.hmt:8.214	8.308	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.215	8.311	
urn:cts:greekLit:tlg5026.msAim.hmt:8.216	8.313	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.217	8.317	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.218	8.322	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.230	8.339	
urn:cts:greekLit:tlg5026.msAim.hmt:8.231	8.340	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.244	8.349	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.245	8.353	
urn:cts:greekLit:tlg5026.msAim.hmt:8.246	8.371	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:8.255	8.376	
urn:cts:greekLit:tlg5026.msAim.hmt:8.256	8.378	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:8.2002	8.401	
urn:cts:greekLit:tlg5026.msAim.hmt:8.266	8.408	asteriskos
urn:cts:greekLit:tlg5026.msAim.hmt:8.267	8.415	
urn:cts:greekLit:tlg5026.msAim.hmt:8.268	8.423	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:8.280	8.428	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.281	8.441	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.282	8.449	
urn:cts:greekLit:tlg5026.msAim.hmt:8.283	8.450-8.451	
urn:cts:greekLit:tlg5026.msAim.hmt:8.294	8.454	
urn:cts:greekLit:tlg5026.msAim.hmt:8.295	8.460	
urn:cts:greekLit:tlg5026.msAim.hmt:8.296	8.463-8.465	
urn:cts:greekLit:tlg5026.msAim.hmt:8.297	8.471	
urn:cts:greekLit:tlg5026.msAim.hmt:8.298	8.474	
urn:cts:greekLit:tlg5026.msAim.hmt:8.314	8.478-8.479	
urn:cts:greekLit:tlg5026.msAim.hmt:8.2004	8.480	
urn:cts:greekLit:tlg5026.msAim.hmt:8.315	8.491	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.316	8.496	
urn:cts:greekLit:tlg5026.msAim.hmt:8.317	8.499	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.328	8.505	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.329	8.510	
urn:cts:greekLit:tlg5026.msAim.hmt:8.330	8.512	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.331	8.515	
urn:cts:greekLit:tlg5026.msAim.hmt:8.332	8.519	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.333	8.521	diple
urn:cts:greekLit:tlg5026.msAim.hmt:8.334	8.526	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:8.348	8.532-8.534	
urn:cts:greekLit:tlg5026.msAim.hmt:8.349	8.553	
urn:cts:greekLit:tlg5026.msAim.hmt:8.358	8.560	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:8.359	8.563	
urn:cts:greekLit:tlg5026.msAim.hmt:9.9	9.4	
urn:cts:greekLit:tlg5026.msAim.hmt:9.10	9.4	
urn:cts:greekLit:tlg5026.msAim.hmt:9.11	9.9	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.38	9.11	
urn:cts:greekLit:tlg5026.msAim.hmt:9.39	9.32	
urn:cts:greekLit:tlg5026.msAim.hmt:9.40	9.34	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.53	9.34	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.63	9.36	
urn:cts:greekLit:tlg5026.msAim.hmt:9.64	9.39	
urn:cts:greekLit:tlg5026.msAim.hmt:9.65	9.43	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.66	9.47	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.67	9.52	
urn:cts:greekLit:tlg5026.msAim.hmt:9.68	9.57	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.87	9.64	
urn:cts:greekLit:tlg5026.msAim.hmt:9.88	9.67	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.89	9.73	
urn:cts:greekLit:tlg5026.msAim.hmt:9.90	9.76	
urn:cts:greekLit:tlg5026.msAim.hmt:9.91	9.78	
urn:cts:greekLit:tlg5026.msAim.hmt:9.113	9.86	
urn:cts:greekLit:tlg5026.msAim.hmt:9.114	9.88	
urn:cts:greekLit:tlg5026.msAim.hmt:9.115	9.89	
urn:cts:greekLit:tlg5026.msAim.hmt:9.116	9.101	
urn:cts:greekLit:tlg5026.msAim.hmt:9.117	9.104	
urn:cts:greekLit:tlg5026.msAim.hmt:9.118	9.108	
urn:cts:greekLit:tlg5026.msAim.hmt:9.119	9.109	
urn:cts:greekLit:tlg5026.msAim.hmt:9.140	9.112	
urn:cts:greekLit:tlg5026.msAim.hmt:9.141	9.118	
urn:cts:greekLit:tlg5026.msAim.hmt:9.142	9.128	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.168	9.143	
urn:cts:greekLit:tlg5026.msAim.hmt:9.169	9.145	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.170	9.148	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.171	9.153	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.172	9.158	
urn:cts:greekLit:tlg5026.msAim.hmt:9.687	9.167	
urn:cts:greekLit:tlg5026.msAim.hmt:9.194	9.170	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.195	9.184	
urn:cts:greekLit:tlg5026.msAim.hmt:9.223	9.191	
urn:cts:greekLit:tlg5026.msAim.hmt:9.224	9.196	
urn:cts:greekLit:tlg5026.msAim.hmt:9.225	9.198	
urn:cts:greekLit:tlg5026.msAim.hmt:9.226	9.203	
urn:cts:greekLit:tlg5026.msAim.hmt:9.258	9.214	
urn:cts:greekLit:tlg5026.msAim.hmt:9.259	9.222	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.260	9.225	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.280	9.235	
urn:cts:greekLit:tlg5026.msAim.hmt:9.281	9.239	
urn:cts:greekLit:tlg5026.msAim.hmt:9.282	9.242	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.283	9.244	
urn:cts:greekLit:tlg5026.msAim.hmt:9.284	9.247	
urn:cts:greekLit:tlg5026.msAim.hmt:9.285	9.254	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.294	9.261	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.295	9.270	
urn:cts:greekLit:tlg5026.msAim.hmt:9.296	9.274	
urn:cts:greekLit:tlg5026.msAim.hmt:9.297	9.279	
urn:cts:greekLit:tlg5026.msAim.hmt:9.308	9.292	
urn:cts:greekLit:tlg5026.msAim.hmt:9.309	9.299	
urn:cts:greekLit:tlg5026.msAim.hmt:9.319	9.311	
urn:cts:greekLit:tlg5026.msAim.hmt:9.320	9.317	
urn:cts:greekLit:tlg5026.msAim.hmt:9.344	9.345	
urn:cts:greekLit:tlg5026.msAim.hmt:9.345	9.349	
urn:cts:greekLit:tlg5026.msAim.hmt:9.346	9.356	
urn:cts:greekLit:tlg5026.msAim.hmt:9.347	9.358	
urn:cts:greekLit:tlg5026.msAim.hmt:9.364	9.367	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.365	9.381	
urn:cts:greekLit:tlg5026.msAim.hmt:9.390	9.394	
urn:cts:greekLit:tlg5026.msAim.hmt:9.391	9.397	
urn:cts:greekLit:tlg5026.msAim.hmt:9.392	9.367	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.393	9.399	
urn:cts:greekLit:tlg5026.msAim.hmt:9.394	9.409	
urn:cts:greekLit:tlg5026.msAim.hmt:9.403	9.419	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.418	9.436	
urn:cts:greekLit:tlg5026.msAim.hmt:9.419	9.443	
urn:cts:greekLit:tlg5026.msAim.hmt:9.420	9.452	
urn:cts:greekLit:tlg5026.msAim.hmt:9.421	9.455	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.422	9.457	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.423	9.458	
urn:cts:greekLit:tlg5026.msAim.hmt:9.447	9.464	
urn:cts:greekLit:tlg5026.msAim.hmt:9.448	9.472	
urn:cts:greekLit:tlg5026.msAim.hmt:9.449	9.475	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.450	9.480	
urn:cts:greekLit:tlg5026.msAim.hmt:9.477	9.492	
urn:cts:greekLit:tlg5026.msAim.hmt:9.478	9.500	
urn:cts:greekLit:tlg5026.msAim.hmt:9.479	9.505	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.480	9.506	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:9.507	9.515	
urn:cts:greekLit:tlg5026.msAim.hmt:9.508	9.527	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.529	9.540	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.530	9.554	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.531	9.562	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.556	9.564	
urn:cts:greekLit:tlg5026.msAim.hmt:9.557	9.565	
urn:cts:greekLit:tlg5026.msAim.hmt:9.558	9.567	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.559	9.568	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.560	9.571	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.561	9.574	
urn:cts:greekLit:tlg5026.msAim.hmt:9.562	9.578	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.563	9.584	
urn:cts:greekLit:tlg5026.msAim.hmt:9.583	9.594	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.584	9.601	
urn:cts:greekLit:tlg5026.msAim.hmt:9.585	9.602	
urn:cts:greekLit:tlg5026.msAim.hmt:9.586	9.607	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.587	9.612	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:9.602	9.621	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.603	9.632	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.624	9.653	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.625	9.655	
urn:cts:greekLit:tlg5026.msAim.hmt:9.626	9.657	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.647	9.674	
urn:cts:greekLit:tlg5026.msAim.hmt:9.648	9.681	
urn:cts:greekLit:tlg5026.msAim.hmt:9.649	9.686	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.668	9.694	asteriskos obelos
urn:cts:greekLit:tlg5026.msAim.hmt:9.669	9.698	diple
urn:cts:greekLit:tlg5026.msAim.hmt:9.683	9.58	
urn:cts:greekLit:tlg5026.msAim.hmt:9.615	9.633	
urn:cts:greekLit:tlg5026.msAim.hmt:10.34	10.19	
urn:cts:greekLit:tlg5026.msAim.hmt:10.46	10.32	
urn:cts:greekLit:tlg5026.msAim.hmt:10.47	10.35	
urn:cts:greekLit:tlg5026.msAim.hmt:10.48	10.37	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.49	10.41	
urn:cts:greekLit:tlg5026.msAim.hmt:10.50	10.46	
urn:cts:greekLit:tlg5026.msAim.hmt:10.51	10.48	
urn:cts:greekLit:tlg5026.msAim.hmt:10.52	10.41	
urn:cts:greekLit:tlg5026.msAim.hmt:10.82	10.53	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.83	10.54	
urn:cts:greekLit:tlg5026.msAim.hmt:10.84	10.55	
urn:cts:greekLit:tlg5026.msAim.hmt:10.85	10.75	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.104	10.79	
urn:cts:greekLit:tlg5026.msAim.hmt:10.105	10.89	
urn:cts:greekLit:tlg5026.msAim.hmt:10.1004	10.110	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.1026	10.115	
urn:cts:greekLit:tlg5026.msAim.hmt:10.1507	10.127	
urn:cts:greekLit:tlg5026.msAim.hmt:10.1508	10.129	
urn:cts:greekLit:tlg5026.msAim.hmt:10.1509	10.141	
urn:cts:greekLit:tlg5026.msAim.hmt:10.1510	10.142	
urn:cts:greekLit:tlg5026.msAim.hmt:10.1511	10.146	
urn:cts:greekLit:tlg5026.msAim.hmt:10.1532	10.155	
urn:cts:greekLit:tlg5026.msAim.hmt:10.1533	10.161	
urn:cts:greekLit:tlg5026.msAim.hmt:10.1558	10.176	
urn:cts:greekLit:tlg5026.msAim.hmt:10.1559	10.176	
urn:cts:greekLit:tlg5026.msAim.hmt:10.1552	10.180	
urn:cts:greekLit:tlg5026.msAim.hmt:10.1553	10.199	
urn:cts:greekLit:tlg5026.msAim.hmt:10.2000	10.215	
urn:cts:greekLit:tlg5026.msAim.hmt:10.2001	10.218	
urn:cts:greekLit:tlg5026.msAim.hmt:10.2519	10.252	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.2514	10.265	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.2545	10.282	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.2546	10.291	
urn:cts:greekLit:tlg5026.msAim.hmt:10.3020	10.306	
urn:cts:greekLit:tlg5026.msAim.hmt:10.3021	10.315	
urn:cts:greekLit:tlg5026.msAim.hmt:10.3515	10.332	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.3516	10.336	
urn:cts:greekLit:tlg5026.msAim.hmt:10.3517	10.341	
urn:cts:greekLit:tlg5026.msAim.hmt:10.3518	10.347	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.3519	10.349	
urn:cts:greekLit:tlg5026.msAim.hmt:10.3554	10.359	
urn:cts:greekLit:tlg5026.msAim.hmt:10.3555	10.364	
urn:cts:greekLit:tlg5026.msAim.hmt:10.3356	10.375	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.3557	10.376	
urn:cts:greekLit:tlg5026.msAim.hmt:10.3581	10.383	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.3582	10.385	
urn:cts:greekLit:tlg5026.msAim.hmt:10.3583	10.387	asteriskos obelos
urn:cts:greekLit:tlg5026.msAim.hmt:10.3584	10.391	
urn:cts:greekLit:tlg5026.msAim.hmt:10.3585	10.397	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:10.4001	10.402	
urn:cts:greekLit:tlg5026.msAim.hmt:10.4004	10.408	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.4013	10.418	
urn:cts:greekLit:tlg5026.msAim.hmt:10.4522	10.431	
urn:cts:greekLit:tlg5026.msAim.hmt:10.4523	10.445	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.4524	10.445	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.4549	10.452	
urn:cts:greekLit:tlg5026.msAim.hmt:10.4550	10.461	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.4551	10.464	
urn:cts:greekLit:tlg5026.msAim.hmt:10.4552	10.473	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.4583	10.478	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.4584	10.480	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.4585	10.489	
urn:cts:greekLit:tlg5026.msAim.hmt:10.4586	10.495	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.4587	10.496	
urn:cts:greekLit:tlg5026.msAim.hmt:10.4588	10.498	
urn:cts:greekLit:tlg5026.msAim.hmt:10.4613	10.505	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.4614	10.513	
urn:cts:greekLit:tlg5026.msAim.hmt:10.4637	10.528	diple
urn:cts:greekLit:tlg5026.msAim.hmt:10.4638	10.529	
urn:cts:greekLit:tlg5026.msAim.hmt:10.4639	10.530	
urn:cts:greekLit:tlg5026.msAim.hmt:10.4640	10.534	
urn:cts:greekLit:tlg5026.msAim.hmt:10.4641	10.538	
urn:cts:greekLit:tlg5026.msAim.hmt:10.4642	10.539	
